"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2017",15.61,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2018",14.59,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2019",14.45,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2000",10.46,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2001",10.16,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2002",9.89,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2003",9.27,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2004",9.51,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2005",8.65,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2006",8.45,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2007",8.34,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2008",7.94,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2009",7.79,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2010",8.35,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2011",8.64,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2012",8.23,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2013",8.13,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2014",8.12,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2015",8.21,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2016",8.22,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2017",8.76,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2018",8.41,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2019",8.31,
"SGP","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2000",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2001",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2002",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2003",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2004",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2005",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2006",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2007",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2008",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2009",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2010",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2011",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2012",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2013",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2014",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2015",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2016",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2017",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2018",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2019",0,
"SVN","AIREMISSION","CO2","TONNE_CAP","A","2020",0,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2000",6.24,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2001",6.95,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2002",7.08,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2003",7.46,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2004",7.94,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2005",7.78,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2006",7.72,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2007",7.97,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2008",8.47,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2009",7.9,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2010",8.21,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2011",7.78,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2012",7.99,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2013",8.05,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2014",8.13,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2015",7.58,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2016",7.47,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2017",7.54,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2018",7.41,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2019",7.4,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2000",0.16,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2001",0.18,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2002",0.21,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2003",0.21,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2004",0.22,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2005",0.26,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2006",0.31,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2007",0.33,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2008",0.35,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2009",0.34,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2010",0.34,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2011",0.31,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2012",0.38,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2013",0.35,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2014",0.37,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2015",0.42,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2016",0.48,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2017",0.46,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2018",0.45,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2019",0.43,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2000",9.48,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2001",9.57,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2002",9.86,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2003",10.23,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2004",10.57,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2005",10.84,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2006",11.12,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2007",11.2,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2008",10.66,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2009",10.1,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2010",10.75,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2011",10.93,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2012",10.73,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2013",10.73,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2014",10.89,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2015",10.87,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2016",11.05,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2017",11.3,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2018",11.15,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2019",10.77,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2020",10.43,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2000",0.08,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2001",0.08,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2002",0.09,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2003",0.09,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2004",0.12,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2005",0.13,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2006",0.14,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.13,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.13,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.12,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.14,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.16,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.19,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.2,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.19,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.2,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2016",0.18,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2017",0.19,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2018",0.18,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2019",0.19,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"THA","AIREMISSION","CO2","TONNE_CAP","A","2000",2.44,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2001",2.53,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2002",2.66,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2003",2.76,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2004",3,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2005",3.08,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2006",3.09,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2007",3.17,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2008",3.22,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2009",3.08,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2010",3.3,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2011",3.26,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2012",3.49,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2013",3.6,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2014",3.52,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2015",3.61,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2016",3.54,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2017",3.53,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2018",3.48,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2019",3.61,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2000",6,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2001",6.13,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2002",6.25,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2003",6.83,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2004",6.38,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2005",6.17,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2006",6.38,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2007",6.58,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2008",6.38,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2009",5.41,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2010",5.8,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2011",6.11,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2012",6.01,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2013",5.86,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2014",5.17,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2015",4.15,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2016",4.39,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2017",3.82,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2018",4.07,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2019",3.84,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2020",3.18,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2000",25.47,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2001",28.07,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2002",27.21,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2003",26.64,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2004",25.83,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2005",24.25,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2006",21.73,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2007",20.15,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2008",20.68,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2009",18.77,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2010",18.09,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2011",17.68,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2012",18.44,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2013",19.2,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2014",19.08,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2015",20.1,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2016",20.49,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2017",19.73,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2018",17.26,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2019",18.22,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"URY","AIREMISSION","CO2","TONNE_CAP","A","2000",1.55,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2001",1.35,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2002",1.23,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2003",1.21,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2004",1.56,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2005",1.55,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2006",1.83,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2007",1.68,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2008",2.25,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2009",2.16,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2010",1.77,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2011",2.15,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2012",2.42,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2013",2.07,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2014",1.82,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2015",1.85,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2016",1.82,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2017",1.68,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2018",1.81,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2019",1.78,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2020",1.84,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2000",0.55,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2001",0.61,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2002",0.7,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2003",0.73,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2004",0.89,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2005",0.95,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2006",0.96,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2007",1.05,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2008",1.17,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2009",1.29,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2010",1.44,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2011",1.42,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2012",1.4,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2013",1.45,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2014",1.59,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2015",1.99,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2016",1.98,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2017",1.97,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2018",2.46,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2019",2.93,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2000",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2001",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2002",0.17,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2003",0.17,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2004",0.17,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2005",0.18,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2006",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2007",0.14,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2008",0.15,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2009",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2010",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2011",0.19,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2012",0.24,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2013",0.24,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2014",0.26,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2015",0.27,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2016",0.28,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2017",0.35,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2018",0.38,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2019",0.32,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2000",3.8,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2001",3.81,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2002",3.82,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2003",3.93,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2004",4.07,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2005",4.16,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2006",4.24,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2007",4.35,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2008",4.33,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2009",4.21,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2010",4.42,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2011",4.49,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2012",4.49,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2013",4.52,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2014",4.48,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2015",4.41,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2016",4.37,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2017",4.39,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2018",4.44,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2019",4.39,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2000",5.29,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2001",5.55,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2002",5.99,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2003",6.44,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2004",6.98,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2005",6.65,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2006",6.97,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2007",6.79,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2008",6.58,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2009",6.26,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2010",6.32,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2011",6.94,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2012",6.24,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2013",6.38,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2014",5.37,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2015",6.3,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2016",6.5,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2017",6.63,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2018",6.49,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2019",6.5,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2020",6.26,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2000",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2001",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2002",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2003",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2004",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2005",3.27,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2006",3.54,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2007",3.41,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2008",4.37,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2009",2.83,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2010",4.18,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2011",4.09,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2012",3.76,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2013",3.65,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2014",3.57,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2015",3.79,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2016",3.46,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2017",3.65,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2018",4.02,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2019",4.18,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2000",10.51,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2001",10.46,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2002",10.3,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2003",10.41,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2004",10.44,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2005",10.4,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2006",10.26,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2007",10.31,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2008",9.98,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2009",9.34,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2010",9.65,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2011",9.41,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2012",9.22,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2013",9.21,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2014",8.97,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2015",8.86,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2016",8.76,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2017",8.69,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2018",8.66,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2019",8.34,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2020",7.64,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2000",7.77,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2001",7.91,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2002",7.85,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2003",8.03,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2004",8,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2005",7.92,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2006",7.91,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2007",7.77,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2008",7.57,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2009",6.98,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2010",7.17,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2011",6.89,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2012",6.81,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2013",6.63,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2014",6.25,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2015",6.32,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2016",6.27,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2017",6.27,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2018",6.12,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2019",5.81,
"EU28","AIREMISSION","CO2","TONNE_CAP","A","2020",5.23,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2000",4.66,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2001",4.68,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2002",4.68,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2003",4.85,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2004",5.02,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2005",5.15,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2006",5.26,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2007",5.4,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2008",5.37,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2009",5.25,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2010",5.54,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2011",5.66,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2012",5.68,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2013",5.74,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2014",5.7,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2015",5.62,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2016",5.55,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2017",5.59,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2018",5.67,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2019",5.61,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2000",0.28,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2001",0.3,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2002",0.31,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2003",0.39,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2004",0.41,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2005",0.32,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2006",0.41,
